"NDC","YEAR","MONTH"
"0407-0691-64",2005,7
"0407-0691-65",2005,7
"0407-1413-11",1985,12
"0407-1413-48",2016,12
"0407-1413-59",1985,12
"0407-1413-96",1985,12
"0407-1414-72",2016,12
"0407-2222-52",2002,12
"0407-2222-53",2002,12
"0407-2222-54",2002,12
"0407-2222-55",2002,12
"0407-2223-54",2003,9
"0407-2223-55",2003,9
"0407-2223-56",2003,9
"0407-2223-57",2003,9
"0407-2223-58",2006,5
"0407-2223-60",2010,6
"0407-2223-61",2010,6
"0407-2223-62",2010,6
"0407-2223-63",2010,6
"0407-2223-64",2010,6
"0407-2223-65",2010,6
"0407-2223-66",2010,6
"0407-2223-67",2010,6
"0407-2707-03",2002,1
"0407-2707-18",2002,1
"0409-6778-05",2018,3
"0409-7332-20",2018,3
"0409-7334-20",2018,3
"0409-7335-20",2018,3
"0409-7337-20",2018,3
"0409-7338-20",2018,3
"0409-7969-05",2005,7
"0472-1760-94",2018,2
"0472-1763-94",2018,3
"0498-0015-40",2013,4
"0498-1170-10",2017,1
"0498-1170-50",2017,1
"0498-3111-34",2017,12
"0498-8035-99",2008,9
"0498-8036-99",2008,9
"0498-8037-99",2011,3
"0498-8039-99",2017,9
"0498-8040-99",2013,11
"0498-8041-99",2008,9
"0498-8042-99",2004,4
"0498-8043-98",2004,4
"0498-8043-99",2004,4
"0498-8044-99",2009,3
"0498-8046-99",2004,7
"0498-8047-99",2010,10
"0498-8048-99",2004,4
"0498-8051-99",2006,6
"0498-8053-99",2013,3
"0498-8054-99",2016,11
"0498-8055-99",2017,10
"0498-8056-99",2013,6
"0498-8057-99",2012,12
"0498-8059-99",2008,9
"0498-8060-99",2006,6
"0498-8061-99",2009,7
"0498-8062-99",2013,4
"0498-9000-01",2017,1
"0498-9001-01",2017,12
"0498-9002-00",2017,12
"0517-0375-05",1990,9
"0519-8802-13",2014,9
"0519-8802-41",2014,9
"0573-1900-24",2004,1
"0573-1901-12",2012,8
"0573-1901-24",2012,8
"0573-1901-30",2012,8
"0573-1901-50",2012,8
"0573-1901-51",2012,8
"0573-1905-24",2004,1
"0573-1906-02",2012,8
"0573-1906-12",2012,8
"0573-1906-30",2012,8
"0573-1906-50",2012,8
"0573-1906-51",2012,8
"0573-1911-24",2004,1
"0573-1912-12",2012,8
"0573-1912-24",2012,8
"0573-1912-50",2012,8
"0573-1915-24",2004,1
"0573-1916-12",2012,8
"0573-1916-24",2012,8
"0573-1916-50",2012,8
"0573-1916-51",2012,8
"0573-1916-75",2012,8
"0573-1920-12",2004,5
"0573-1920-24",2004,5
"0573-1920-50",2004,5
"0573-1925-12",2004,11
"0573-1925-24",2004,11
"0573-1925-50",2004,11
"0573-1926-12",2004,1
"0573-1927-12",2012,8
"0573-1928-12",2011,6
"0573-1928-50",2011,6
"0573-1929-12",2011,7
"0573-1930-24",2004,7
"0573-1930-50",2004,7
"0573-1934-12",2012,8
"0573-1935-12",2004,1
"0573-1940-24",2004,1
"0573-1940-50",2004,1
"0573-1945-12",2006,7
"0573-1961-10",2014,8
"0573-1993-03",2010,12
"0573-1999-10",2012,7
"0573-1999-51",2012,7
"0591-2245-10",2018,3
"0591-2245-22",2018,3
"0603-1452-47",1998,1
"0615-8141-39",2018,1
"0615-8196-05",2018,2
"0615-8196-30",2018,2
"0615-8196-39",2018,2
"0615-8197-05",2018,2
"0615-8197-30",2018,3
"0615-8197-39",2018,2
"0615-8198-05",2018,2
"0615-8198-39",2018,2
"0615-8199-39",2018,2
"0615-8200-05",2018,2
"0615-8200-30",2018,2
"0615-8200-39",2018,2
"0615-8201-05",2018,2
"0615-8201-30",2018,2
"0615-8201-39",2018,2
"0615-8202-30",2007,10
"0615-8202-39",2007,10
"0642-0072-12",1985,5
"0642-0075-30",2009,4
"0642-0076-30",2007,2
"0642-0077-90",2005,10
"0642-0079-08",2002,12
"0642-0079-12",2002,12
"0642-0092-01",2012,4
"0642-0092-30",2012,4
"0642-0093-01",2013,9
"0642-0093-30",2013,9
"0642-0094-03",2014,7
"0642-0094-30",2014,7
"0642-0096-01",2015,10
"0642-0096-30",2015,10
"0642-0120-03",2014,7
"0642-0120-90",2014,7
"0642-0204-10",1996,10
"0642-0207-03",2001,5
"0642-0207-90",2001,5
"0642-3010-30",2011,12
"0642-7466-06",2018,3
"0682-1570-01",2010,1
"0682-3001-01",2000,4
"0699-0203-01",1963,2
"0699-3111-12",1900,1
"0699-3111-24",1900,1
"0699-3112-12",1900,1
"0699-3112-24",1900,1
"0699-5720-13",2006,3
"0699-5725-03",1992,1
"0699-5726-13",1992,1
"0699-5727-41",1992,1
"0713-0339-15",2018,3
"0713-0339-86",2018,3
"0781-3250-89",2018,2
"0781-6172-86",2018,2
"0813-0202-01",2002,1
"0813-9616-01",1970,1
"0832-1054-10",2018,2
"0832-1054-11",2018,2
"0832-1054-15",2018,2
"0832-1054-90",2018,2
"0832-1055-10",2018,2
"0832-1055-11",2018,2
"0832-1055-15",2018,2
"0832-1055-90",2018,2
"0869-0005-34",2017,1
"0869-0163-86",2006,5
"0869-0164-38",2018,2
"0869-0166-38",2018,2
"0869-0211-43",2004,9
"0869-0219-56",2007,8
"0869-0226-26",2015,7
"0869-0247-07",2017,3
"0869-0247-41",2017,3
"0869-0295-20",2010,7
"0869-0338-26",2017,8
"0869-0353-23",2015,1
"0869-0354-34",2017,9
"0869-0482-86",2013,2
"0869-0494-43",2017,3
"0869-0672-43",2017,3
"0869-0706-34",2012,12
"0869-0711-34",2016,1
"0869-0714-18",2016,11
"0869-0714-34",2016,11
"0869-0714-38",2016,11
"0869-0722-21",2017,9
"0869-0727-18",2017,8
"0869-0727-30",2017,8
"0869-0727-38",2017,8
"0869-0729-30",2017,8
"0869-0729-38",2017,8
"0869-0730-18",2017,8
"0869-0730-30",2017,8
"0869-0730-38",2017,8
"0869-0752-34",2017,8
"0869-0760-21",2017,9
"0869-0787-30",2017,8
"0869-0787-38",2017,8
"0869-0788-30",2017,8
"0869-0789-30",2017,8
"0869-0790-30",2017,8
"0869-0792-21",2017,9
"0869-0793-34",2012,12
"0869-0845-43",1989,7
"0869-0861-26",2016,2
"0869-0861-55",2016,2
"0869-0995-26",2016,2
"0884-1706-10",2013,1
"0884-1706-27",2013,1
"0904-6474-45",2015,6
"0904-6664-04",2017,6
"0924-0169-08",2016,1
"0924-0275-01",2017,1
"0924-0276-01",2017,1
"0924-1805-01",2010,4
"0924-1806-01",2010,4
"0924-1807-01",2010,4
"0924-5401-01",2006,1
"0924-5401-02",2006,1
"0941-0464-01",2014,10
"0941-0465-01",2014,10
"0941-0466-01",2014,10
"0942-6301-01",2007,3
"0942-6305-03",2007,3
"0942-6307-02",2007,3
"0942-6308-02",2007,3
"0942-6309-02",2007,3
"0942-6312-04",2007,3
"0942-6316-01",2007,6
"0942-6317-02",2007,3
"0942-6319-03",2007,3
"0942-6320-02",2007,6
"0942-6321-04",2007,6
"0942-6322-04",2007,6
"0942-6326-04",2008,12
"0942-6327-03",2010,5
"0942-6328-02",2010,5
"0942-6329-03",2010,5
"0942-6330-02",2010,5
"0942-6331-02",2010,5
"0942-6332-03",2010,6
"0942-6336-03",2010,6
"0942-6343-03",2010,8
"0942-6344-02",2012,12
"0942-6430-02",2007,3
"0942-6431-02",2007,3
"0942-6436-02",2007,3
"0942-6439-03",2007,3
"0942-6444-04",2007,3
"0942-6445-03",2007,3
"0942-6449-02",2007,3
"0942-6453-03",2007,3
"0942-6457-02",2007,3
"0942-6458-04",2007,3
"0942-6459-04",2007,3
"0942-6461-02",2007,3
"0942-6462-03",2007,3
"0942-6464-02",2007,3
"0942-6466-03",2007,3
"0942-6470-03",2007,3
"0942-6475-03",2007,3
"0942-6476-02",2007,10
"0942-6477-02",2007,10
"0942-6478-03",2008,1
"0942-6479-03",2008,1
"0942-6481-04",2008,2
"0942-6482-02",2007,6
"0942-6483-03",2008,2
"0942-6484-03",2007,6
"0942-6485-02",2007,6
"0942-6486-03",2007,5
"0942-6487-02",2007,6
"0942-6488-02",2007,6
"0942-6489-03",2007,6
"0942-6492-03",2009,5
"0942-6493-04",2009,5
"0942-6494-04",2010,5
"0942-6495-03",2010,5
"0942-6496-04",2010,6
"0942-6499-04",2010,9
"0942-6501-03",2011,3
"0942-6502-04",2011,1
"0942-6503-04",2013,2
"0942-6504-02",2017,2
"0942-6505-02",2017,2
"0942-6506-03",2017,2
"0942-6507-03",2017,2
"0942-6508-04",2017,2
"0942-9001-01",2007,3
"0942-9005-01",2012,10
"0942-9201-01",2007,3
"0942-9202-01",2007,3
"0942-9206-01",2007,3
"0942-9304-03",2007,3
"0942-9393-02",2007,3
"0942-9394-01",2007,3
"0942-9395-03",2007,3
"0942-9398-02",2007,3
"0942-9601-12",2012,10
"10006-010-01",1936,1
"10006-011-01",1936,1
"10031-006-04",2017,2
"10031-006-05",2017,2
"10056-004-01",2017,3
"10056-005-01",2017,3
"10056-006-01",2017,3
"10056-030-30",2015,12
"10056-031-00",2016,8
"10056-134-30",2011,7
"10056-175-40",2017,12
"10056-178-10",2011,4
"10056-276-75",2011,4
"10056-700-13",2012,11
"10056-701-34",2013,6
"10056-702-56",2013,6
"10056-704-56",2013,6
"10056-705-56",2013,6
"10056-706-56",2013,7
"10056-707-12",2013,6
"10056-708-23",2013,7
"10056-709-34",2013,7
"10056-710-34",2013,7
"10056-711-16",2013,7
"10096-0038-2",2013,2
"10096-0071-1",2013,2
"10096-0081-1",2012,11
"10096-0081-2",2012,11
"10096-0082-1",2012,11
"10096-0082-2",2012,11
"10096-0103-1",2012,5
"10096-0121-1",2013,2
"10096-0121-2",2013,2
"10096-0121-3",2013,2
"10096-0138-2",2013,2
"10096-0144-2",2013,3
"10096-0149-2",2013,2
"10096-0149-3",2013,2
"10096-0152-1",2013,2
"10096-0153-1",2012,4
"10096-0158-2",2012,1
"10096-0168-2",2013,2
"10096-0168-3",2013,2
"10096-0171-2",2013,2
"10096-0173-2",2012,5
"10096-0178-2",2013,1
"10096-0178-3",2013,1
"10096-0181-2",2009,12
"10096-0181-4",2009,12
"10096-0181-6",2009,12
"10096-0181-7",2009,12
"10096-0185-2",2009,12
"10096-0188-1",2009,12
"10096-0189-2",2009,12
"10096-0191-1",2009,12
"10096-0193-1",2009,12
"10096-0196-1",2009,12
"10096-0201-2",2010,6
"10096-0206-1",2010,6
"10096-0210-1",2010,6
"10096-0214-2",2010,6
"10096-0215-1",2010,6
"10096-0216-1",2010,6
"10096-0217-1",2010,6
"10096-0219-1",2010,6
"10096-0224-2",2010,9
"10096-0224-4",2010,9
"10096-0224-6",2010,9
"10096-0224-7",2010,9
"10096-0225-1",2010,9
"10096-0227-1",2010,9
"10096-0229-1",2010,12
"10096-0231-2",2010,12
"10096-0232-2",2010,12
"10096-0233-1",2010,12
"10096-0236-2",2010,12
"10096-0241-3",2010,12
"10096-0243-1",2011,2
"10096-0246-1",2011,4
"10096-0249-1",2011,4
"10096-0254-2",2011,4
"10096-0255-2",2011,4
"10096-0257-2",2011,4
"10096-0258-1",2011,4
"10096-0259-1",2011,4
"10096-0260-2",2011,4
"10096-0261-1",2011,4
"10096-0262-1",2011,7
"10096-0265-2",2011,12
"10096-0266-2",2011,12
"10096-0266-4",2011,12
"10096-0266-5",2011,12
"10096-0268-1",2012,2
"10096-0269-1",2012,2
"10096-0269-2",2012,2
"10096-0270-1",2012,2
"10096-0270-2",2012,2
"10096-0271-1",2012,4
"10096-0271-2",2012,4
"10096-0273-1",2012,4
"10096-0274-1",2012,4
"10096-0275-1",2012,4
"10096-0279-2",2012,4
"10096-0280-1",2012,5
"10096-0281-2",2012,5
"10096-0285-1",2012,10
"10096-0286-1",2012,10
"10096-0287-1",2012,10
"10096-0287-2",2012,10
"10096-0290-2",2012,11
"10096-0291-1",2013,2
"10096-0293-2",2013,3
"10096-0294-1",2013,3
"10096-0295-1",2013,3
"10096-0296-1",2013,3
"10096-0298-2",2013,3
"10096-0299-2",2013,4
"10096-0299-3",2013,4
"10096-0300-2",2013,4
"10096-0300-3",2013,4
"10096-0301-2",2013,4
"10096-0301-3",2013,4
"10096-0302-2",2013,4
"10096-0302-3",2013,4
"10096-0304-2",2013,5
"10096-0304-4",2013,5
"10096-0304-5",2013,5
"10096-0305-2",2013,2
"10096-0305-4",2013,2
"10096-0305-6",2013,2
"10096-0305-7",2013,2
"10096-0306-2",2013,5
"10096-0307-2",2013,9
"10096-0311-2",2013,12
"10096-0311-4",2013,12
"10096-0311-5",2013,12
"10096-0312-2",2013,12
"10096-0312-4",2013,12
"10096-0312-5",2013,12
"10096-0313-1",2013,12
"10096-0314-1",2013,12
"10096-0315-1",2013,12
"10096-0316-2",2013,12
"10096-0317-1",2013,12
"10096-0318-2",2014,3
"10096-0318-3",2014,3
"10096-0319-2",2014,3
"10096-0319-4",2014,3
"10096-0319-5",2014,3
"10096-0321-2",2014,9
"10096-0322-2",2014,12
"10096-0322-4",2014,12
"10096-0322-5",2014,12
"10096-0323-2",2014,12
"10096-0323-4",2014,12
"10096-0323-5",2014,12
"10096-0324-2",2014,12
"10096-0325-2",2014,12
"10096-0326-2",2015,4
"10096-0326-4",2015,4
"10096-0326-5",2015,4
"10096-0328-2",2015,4
"10096-0329-2",2015,4
"10096-0330-2",2016,2
"10096-0331-1",2015,12
"10096-0868-1",2012,11
"10096-0868-2",2012,11
"10096-5214-1",2012,11
"10096-5214-2",2012,11
"10096-5218-1",2012,11
"10096-5218-2",2012,11
"10096-5219-1",2012,11
"10096-5219-2",2012,11
"10096-7817-1",2012,11
"10096-7817-2",2012,11
"10096-8026-1",2013,2
"10096-8811-1",2012,11
"10096-8811-2",2012,11
"10096-9182-1",2011,1
"10096-9182-2",2011,1
"10096-9298-1",2012,11
"10096-9298-2",2012,11
"10096-9357-1",2012,11
"10096-9357-2",2012,11
"10096-9360-1",2012,11
"10096-9363-1",2012,11
"10096-9468-1",2012,11
"10096-9475-1",2012,11
"10096-9475-2",2012,11
"10096-9488-1",2012,11
"10096-9488-2",2012,11
"10096-9500-2",2017,1
"10100-119-02",2013,2
"10129-037-05",1999,3
"10129-059-01",1995,1
"10129-060-01",1995,1
"10129-061-01",1995,1
"10129-062-03",1998,7
"10135-585-10",2014,10
"10135-586-10",2014,10
"10135-587-10",2014,10
"10135-588-10",2014,10
"10157-1100-1",2015,7
"10157-1104-1",2015,7
"10157-1107-1",2016,5
"10157-1108-1",2016,5
"10157-1118-1",2017,7
"10157-1119-1",2018,1
"10157-1120-1",2018,1
"10157-1121-1",2018,1
"10157-8008-1",2014,2
"10157-8009-1",2013,9
"10157-8010-1",2013,9
"10157-8012-1",2013,9
"10157-8013-1",2013,9
"10157-8014-1",2014,7
"10157-8015-1",2014,5
"10157-8407-1",2017,3
"10157-8407-2",2017,3
"10157-9535-2",2014,2
"10157-9539-1",2011,7
"10157-9608-3",2010,11
"10157-9713-3",2010,11
"10157-9800-1",2010,11
"10157-9822-3",2010,11
"10157-9825-1",2010,5
"10157-9826-1",2013,5
"10157-9831-1",2013,5
"10157-9848-2",2011,6
"10157-9858-1",2014,5
"10157-9861-1",2014,9
"10157-9865-1",2015,2
"10157-9866-1",2015,2
"10157-9867-1",2015,7
"10157-9868-1",1999,6
"10157-9875-1",2009,12
"10157-9877-1",2003,3
"10157-9883-3",2013,6
"10157-9883-6",2012,6
"10157-9955-1",2012,6
"10191-1001-2",2015,7
"10191-1002-2",2015,7
"10191-1003-2",2015,7
"10191-1004-2",2015,8
"10191-1005-2",2015,8
"10191-1013-2",2001,4
"10191-1029-2",2002,4
"10191-1033-2",2015,7
"10191-1034-2",2015,7
"10191-1035-2",2015,7
"10191-1036-2",2015,7
"10191-1037-2",2015,7
"10191-1038-2",2015,7
"10191-1045-2",2008,4
"10191-1081-2",2015,5
"10191-1082-2",2015,7
"10191-1086-2",2015,7
"10191-1089-2",2015,7
"10191-1093-2",2001,11
"10191-1177-2",2000,2
"10191-1201-2",2009,12
"10191-1203-2",2003,5
"10191-1204-2",2004,9
"10191-1205-2",2004,8
"10191-1225-2",2002,3
"10191-1242-2",2003,8
"10191-1243-2",2008,4
"10191-1244-2",2005,3
"10191-1245-2",2008,4
"10191-1246-2",2002,8
"10191-1248-2",2008,4
"10191-1249-2",2005,8
"10191-1250-2",2005,8
"10191-1251-2",2003,1
"10191-1252-2",2003,1
"10191-1253-2",2004,7
"10191-1254-2",2003,1
"10191-1255-2",2002,8
"10191-1361-2",2004,10
"10191-1365-2",2005,9
"10191-1411-2",2003,6
"10191-1413-2",2003,6
"10191-1425-2",2004,10
"10191-1429-2",2008,4
"10191-1445-2",2003,5
"10191-1457-2",2006,10
"10191-1458-2",2003,5
"10191-1459-2",2003,5
"10191-1460-2",2003,5
"10191-1461-2",1999,2
"10191-1562-2",2000,2
"10191-1566-2",2000,2
"10191-1569-2",2003,5
"10191-1570-2",2004,4
"10191-1571-2",2003,4
"10191-1573-2",2002,8
"10191-1578-2",1998,12
"10191-1585-2",1998,12
"10191-1587-2",2003,4
"10191-1589-2",2002,9
"10191-1602-2",2004,2
"10191-1603-2",2004,2
"10191-1637-2",2001,11
"10191-1653-2",2004,8
"10191-1665-2",2011,12
"10191-1714-2",2003,5
"10191-1717-2",2004,7
"10191-1761-2",2010,2
"10191-1763-2",2004,10
"10191-1765-2",2002,8
"10191-1794-2",2004,8
"10191-1795-2",2003,5
"10191-1797-2",2004,10
"10191-1822-2",2004,8
"10191-1825-2",2004,8
"10191-1826-2",2002,8
"10191-1828-2",2003,4
"10191-1829-2",2002,8
"10191-1841-2",2010,1
"10191-1842-2",2002,9
"10191-1843-2",2004,9
"10191-1844-2",2004,10
"10191-1845-2",2003,4
"10191-1857-2",2004,8
"10191-1873-2",2004,8
"10191-1877-2",2008,4
"10191-1889-2",2003,4
"10191-1893-2",2005,7
"10191-1905-2",2004,10
"10191-1909-2",2004,7
"10191-1929-2",2004,9
"10191-1930-2",2004,9
"10191-1932-2",2003,1
"10191-1934-2",2004,9
"10191-1937-2",2004,9
"10191-1938-2",2004,9
"10191-1940-2",2004,9
"10191-1941-2",2005,3
"10191-1973-2",2006,4
"10191-1989-2",2004,7
"10191-2034-2",2003,5
"10210-0013-1",2016,9
"10210-0014-1",2016,9
"10210-0015-1",2016,9
"10210-0016-1",2016,9
"10210-0017-1",2016,9
"10210-0022-1",2016,9
"10210-0022-2",2016,9
"10210-0022-3",2016,9
"10210-0022-4",2016,9
"10210-0022-5",2016,9
"10210-0022-6",2016,9
"10210-0023-1",2016,9
"10210-0023-2",2016,9
"10210-0023-3",2016,9
"10210-0024-1",2016,9
"10210-0024-2",2016,9
"10210-0024-3",2016,9
"10210-0024-4",2016,9
"10210-0024-5",2016,9
"10210-0024-6",2016,9
"10210-0025-1",2016,9
"10210-0025-2",2016,9
"10210-0025-3",2016,9
"10237-589-01",2000,1
"10237-589-02",2000,1
"10237-589-04",2000,1
"10237-589-08",2000,1
"10237-589-13",2000,1
"10237-591-01",2018,2
"10237-591-02",2018,2
"10237-591-04",2018,2
"10237-591-08",2018,2
"10237-591-13",2018,2
"10237-591-15",2018,2
"10237-658-09",2012,1
"10237-658-43",2012,1
"10237-658-60",2012,1
"10237-658-72",2012,1
"10237-668-09",2017,5
"10237-668-43",2017,5
"10237-695-30",2011,5
"10237-696-15",2011,5
"10237-708-12",2010,6
"10237-726-05",2010,7
"10237-742-33",2012,12
"10237-742-34",2012,12
"10237-744-34",2013,12
"10237-745-25",2013,12
"10237-757-18",2015,1
"10237-757-19",2015,1
"10237-759-16",2014,11
"10237-760-16",2014,11
"10237-761-01",2016,7
"10237-763-42",2016,12
"10237-765-25",2016,7
"10237-766-25",2017,2
"10237-767-45",2017,3
"10237-769-25",2017,4
"10237-771-25",2017,4
"10237-772-25",2017,7
"10237-773-42",2017,10
"10237-800-10",2003,6
"10237-800-26",2003,6
"10237-801-26",2003,6
"10237-801-27",2003,6
"10237-802-10",2003,6
"10237-802-28",2003,6
"10237-803-28",2003,6
"10237-804-28",2003,6
"10237-805-40",2003,12
"10237-806-26",2014,12
"10237-813-27",2001,10
"10237-814-60",2011,4
"10237-815-40",2011,4
"10237-815-60",2011,4
"10237-817-60",2011,4
"10237-818-60",2011,4
"10237-820-60",2011,4
"10237-825-28",2004,9
"10237-826-28",2004,9
"10237-827-28",2004,9
"10237-828-28",2004,9
"10237-831-14",2002,6
"10237-832-14",2002,6
"10237-833-14",2003,6
"10237-834-14",2004,2
"10237-852-20",2017,12
"10237-852-28",2015,1
"10237-855-26",2015,10
"10237-856-26",2015,11
"10237-857-26",2015,11
"10237-859-60",2015,11
"10237-864-60",2016,1
"10237-900-19",2000,7
"10237-901-25",1996,7
"10237-902-10",1995,11
"10237-903-00",2011,6
"10237-903-12",2011,6
"10237-908-12",2016,1
"10237-920-40",2015,10
"10237-921-40",2015,10
"10237-922-40",2015,10
"10237-923-40",2015,10
"10279-160-00",2014,12
"10345-900-15",2015,2
"10345-900-45",2015,2
"10345-901-15",2015,2
"10345-901-45",2015,2
"10345-902-15",2016,8
"10345-902-45",2016,8
"10345-903-15",2016,12
"10345-903-45",2016,12
"10345-910-01",2017,12
"10345-910-15",2015,2
"10345-910-45",2015,2
"10345-911-01",2017,12
"10345-911-15",2016,7
"10345-911-45",2016,7
"10345-921-01",2017,12
"10348-001-01",2009,1
"10348-002-01",2011,5
"10348-003-01",2011,6
"10348-004-01",2011,10
"10348-005-01",2012,1
"10348-006-01",2012,5
"10348-010-01",2013,4
"10348-011-01",2013,9
"10348-012-01",2015,4
"10348-014-01",2013,2
"10356-111-23",2015,6
"10356-111-30",2015,6
"10356-111-40",2015,6
"10356-115-29",2017,3
"10356-323-04",2015,8
"10356-323-11",2015,8
"10356-323-25",2015,8
"10356-323-27",2015,8
"10356-327-03",2009,1
"10356-327-07",2009,1
"10356-327-26",2009,1
"10356-327-29",2009,1
"10356-327-31",2009,1
"10356-328-31",2016,8
"10356-331-28",2016,8
"10356-335-34",2016,8
"10356-340-11",2001,1
"10356-352-05",2009,1
"10356-353-05",2017,3
"10356-353-32",2017,3
"10356-566-16",2015,11
"10356-572-05",2015,12
"10356-575-16",2014,9
"10356-818-25",2015,11
"10356-818-41",2015,11
"10356-823-25",2015,11
"10356-845-33",2011,2
"10356-855-01",2011,2
"10361-778-31",2009,2
"10424-101-01",2015,2
"10424-102-01",2015,2
"10424-104-02",2014,10
"10424-105-01",2014,10
"10424-106-01",2014,1
"10424-107-01",2014,1
"10424-108-01",2015,2
"10424-109-01",2015,2
"10424-110-01",2015,2
"10424-156-40",2006,5
"10451-002-01",1960,1
"10451-002-02",1960,1
"10451-002-03",1960,1
"10451-002-04",1960,1
"10477-0063-1",2017,11
"10477-1003-1",2018,3
"10477-1003-2",2018,3
"10477-1003-3",2018,3
"10477-2627-1",2007,12
"10477-2627-2",2007,12
"10477-2627-3",2007,12
"10477-7603-1",2013,6
"10477-7603-2",2013,6
"10477-7603-3",2013,6
"10477-7720-1",2013,6
"10477-7720-2",2013,6
"10477-7720-3",2013,6
"10477-7749-1",2013,7
"10477-7749-2",2013,7
"10477-7749-3",2013,7
"10511-3001-1",2010,10
"10526-001-05",1990,1
"10526-001-06",1990,1
"10526-001-07",1990,1
"10526-001-09",1990,1
"10526-001-10",1990,1
"10526-001-11",1990,1
"10526-001-12",1990,1
"10526-001-13",1990,1
"10526-001-14",1990,1
"10526-001-15",1990,1
"10526-001-16",1990,1
"10526-001-17",1990,1
"10526-001-18",1990,1
"10526-001-19",1990,1
"10530-128-15",2016,3
"10530-128-30",2016,3
"10542-009-02",2010,9
"10542-009-09",2010,9
"10542-010-02",1988,8
"10542-010-10",1988,8
"10542-011-02",2008,5
"10542-011-09",2008,5
"10542-012-02",2002,10
"10542-012-10",2002,10
"10542-014-02",2004,2
"10542-014-09",2004,2
"10544-549-31",2010,12
"10544-609-31",2010,5
"10564-0012-0",2016,3
"10564-0022-3",2016,3
"10564-0024-1",2016,3
"10564-0030-1",2016,1
"10564-0033-4",2015,1
"10564-0910-2",2015,12
"10564-4260-5",2013,9
"10564-6553-0",2016,1
"10565-066-02",2011,10
"10565-067-02",2011,11
"10565-067-04",2011,11
"10565-074-01",2012,3
"10565-074-02",2012,3
"10565-604-45",2017,8
"10565-752-02",2017,11
"10578-003-01",2012,4
"10578-004-01",2012,4
"10578-005-01",2012,4
"10578-006-01",2012,4
"10578-007-01",2012,4
"10578-008-01",2012,4
"10578-010-90",1997,4
"10578-011-90",2003,1
"10578-012-09",1998,2
"10578-012-90",1998,2
"10578-013-90",2001,3
"10578-014-45",2001,3
"10578-014-90",2001,3
"10578-015-18",2001,3
"10578-015-45",2001,3
"10578-015-90",2001,3
"10578-016-09",2001,3
"10578-016-90",2001,3
"10578-017-01",2012,4
"10578-018-09",2001,3
"10578-018-90",2001,3
"10578-019-90",2001,3
"10578-020-01",2012,4
"10578-021-01",2012,4
"10578-022-90",2001,3
"10578-023-90",2001,3
"10578-024-90",2001,3
"10578-025-90",2003,1
"10578-026-90",2012,6
"10578-027-90",2003,1
"10578-028-90",2013,4
"10578-029-90",2013,4
"10578-030-90",2013,4
"10578-031-90",2013,10
"10578-032-90",2003,1
"10578-033-90",2013,10
"10578-034-90",2014,4
"10578-036-90",2010,6
"10578-037-90",2009,4
"10578-038-90",2003,9
"10578-039-90",2001,1
"10578-041-90",2009,4
"10578-042-09",2010,6
"10578-042-90",2010,6
"10578-043-90",2009,4
"10578-044-90",2001,3
"10578-045-90",2009,4
"10578-046-90",2009,4
"10578-047-90",2003,1
"10578-048-90",2009,4
"10578-050-90",2010,6
"10578-051-90",2010,6
"10578-052-90",2010,7
"10578-053-90",2014,4
"10578-054-90",2014,9
"10578-100-90",2015,6
"10578-101-09",2015,8
"10578-101-90",2015,8
"10578-102-09",2015,8
"10578-102-18",2015,8
"10578-102-90",2015,8
"10578-103-09",2016,1
"10578-103-90",2016,1
"10578-104-09",2015,8
"10578-104-90",2015,8
"10578-105-09",2015,8
"10578-105-90",2015,8
"10578-106-09",2015,7
"10578-106-90",2015,7
"10578-107-09",2015,9
"10578-107-90",2015,9
"10578-108-09",2015,9
"10578-108-90",2015,9
"10578-109-09",2015,9
"10578-109-90",2015,9
"10578-110-09",2015,8
"10578-110-90",2015,8
"10578-111-90",2015,8
"10578-112-90",2015,8
"10578-113-09",2015,9
"10578-113-90",2015,9
"10578-114-09",2015,10
"10578-114-90",2015,10
"10578-115-90",2015,11
"10578-116-90",2016,2
"10578-117-09",2015,10
"10578-117-90",2015,10
"10578-118-09",2016,3
"10578-118-90",2016,3
"10578-119-90",2016,3
"10578-121-90",2016,4
"10578-122-90",2016,4
"10578-127-90",2016,8
"10596-331-26",2011,12
"10596-333-26",2011,12
"10596-334-26",2011,12
"10596-335-26",2011,12
"10596-336-15",2016,11
"10596-336-35",2012,1
"10596-336-70",2016,9
"10596-337-15",2016,10
"10596-337-35",2012,1
"10596-337-70",2016,9
"10596-338-15",2016,11
"10596-338-35",2012,1
"10596-338-70",2016,9
"10596-339-35",2012,1
"10596-340-35",2012,1
"10596-400-35",2011,11
"10596-401-26",2014,10
"10596-402-35",2018,1
"10596-710-60",2015,4
"10596-714-20",2015,2
"10596-715-20",2015,2
"10613-000-42",2018,2
"10678-005-01",1947,5
"10678-005-02",1947,5
"10678-005-03",1947,5
"10678-005-04",1947,5
"10678-005-05",1947,5
"10678-005-06",1947,5
"10736-011-01",2012,5
"10736-012-02",2012,5
"10736-016-07",1963,1
"10736-016-08",1963,1
"10736-016-09",1963,1
"10736-016-10",1963,1
"10736-016-11",1963,1
"10736-016-12",1963,1
"10738-014-17",2016,8
"10738-029-17",2016,8
"10738-303-54",2014,1
"10742-1048-1",1999,8
"10742-1048-9",1999,8
"10742-3004-1",1999,1
"10742-3004-9",1999,1
