"NDC","YEAR","MONTH"
"0025-1942-34",1995,5
"0025-1942-50",1995,5
"0025-2732-31",1982,7
"0025-2732-34",1982,7
"0025-2732-51",1982,7
"0025-2742-31",1982,7
"0025-2742-34",1982,7
"0025-2742-51",1982,7
"0025-2752-31",1977,9
"0025-2752-52",1977,9
"0025-2762-31",1977,9
"0025-2762-52",1977,9
"0026-3783-35",2013,6
"0026-3787-75",2013,6
"0026-3821-25",2016,3
"0026-3821-99",2016,3
"0026-3822-25",2016,3
"0026-3822-99",2016,3
"0026-3824-25",2016,3
"0026-3824-99",2016,3
"0026-3826-50",2016,3
"0026-3826-99",2016,3
"0026-3828-50",2016,3
"0026-3828-99",2016,3
"0029-1526-11",1996,4
"0029-1527-22",1998,1
"0029-1527-25",1998,1
"0031-2234-13",2006,5
"0031-2234-19",2006,5
"0031-2235-13",2007,2
"0031-2235-19",2007,2
"0031-2238-13",2005,3
"0031-2247-13",2007,11
"0031-2249-04",2014,7
"0031-2295-12",2016,6
"0031-8649-04",2014,9
"0031-8649-05",2014,9
"0031-8649-16",2014,9
"0031-8655-10",2015,7
"0031-8692-13",2014,7
"0031-8693-12",2004,1
"0031-8712-10",2007,7
"0031-8713-02",2008,1
"0031-8713-10",2008,1
"0031-8715-10",2014,7
"0031-8716-12",2009,9
"0031-8717-12",2013,3
"0031-8717-18",2013,3
"0031-8718-13",2016,6
"0031-8718-18",2016,6
"0031-8718-24",2016,6
"0031-8719-10",2016,5
"0031-8719-20",2013,5
"0031-8719-31",2013,5
"0031-8719-70",2013,5
"0031-8721-02",2012,4
"0031-8721-20",2012,4
"0031-8722-20",2012,4
"0031-8724-12",2012,7
"0031-8725-10",2016,7
"0031-8726-10",2016,7
"0031-8731-20",2011,6
"0031-8732-20",2011,6
"0031-8734-12",2011,6
"0031-8734-18",2011,6
"0031-8735-12",2011,6
"0031-8735-18",2011,6
"0031-8736-12",2011,6
"0031-8736-18",2011,6
"0031-8736-42",2011,6
"0031-8737-12",2011,6
"0031-8737-13",2011,6
"0031-8738-12",2011,6
"0031-8738-18",2011,6
"0031-8738-42",2015,8
"0031-8739-12",2016,6
"0031-8739-18",2016,6
"0031-8739-42",2016,6
"0031-8740-12",2011,6
"0031-8741-20",2011,6
"0031-8742-14",2011,6
"0031-8742-20",2011,6
"0031-8750-12",2017,4
"0031-8750-18",2017,4
"0031-8751-12",2015,5
"0031-8751-18",2015,5
"0031-8752-12",2015,7
"0031-8752-18",2015,7
"0031-8753-03",2015,7
"0031-8754-15",2016,7
"0031-8755-15",2016,7
"0031-8759-12",2018,2
"0032-1203-64",2009,4
"0032-1203-70",2009,4
"0032-1206-01",2009,4
"0032-1206-07",2009,4
"0032-1206-56",2009,4
"0032-1212-01",2009,4
"0032-1212-07",2009,4
"0032-1212-46",2009,4
"0032-1224-01",2009,4
"0032-1224-07",2009,4
"0032-1224-46",2009,4
"0032-3016-12",2013,3
"0032-3016-13",2013,3
"0032-3016-28",2013,3
"0032-3016-50",2013,3
"0037-0022-07",2016,3
"0037-0022-14",2016,3
"0037-0022-28",2016,3
"0037-0066-03",2016,3
"0037-0066-05",2016,3
"0037-0113-60",1939,8
"0037-0243-04",2009,10
"0037-0245-06",2012,5
"0037-0245-23",2012,5
"0037-0430-01",1993,7
"0037-0431-01",1993,7
"0037-0442-17",1993,7
"0037-0442-67",1993,7
"0037-0678-96",2015,5
"0037-1221-50",2010,3
"0037-2001-01",1959,7
"0037-2250-04",2007,9
"0037-2250-10",2007,9
"0037-2250-30",2007,9
"0037-3500-01",2015,1
"0037-3505-01",2015,1
"0037-3510-01",2015,1
"0037-3520-01",2015,1
"0037-4401-01",1978,11
"0037-4801-35",2014,6
"0037-4801-70",2014,6
"0037-4802-35",2014,6
"0037-6010-02",2009,7
"0037-6010-30",2009,7
"0037-6050-30",2009,7
"0037-6072-30",2015,2
"0037-6321-90",2015,1
"0037-6631-04",2014,12
"0037-6820-04",2014,8
"0037-6822-10",2014,8
"0037-6823-15",2014,8
"0037-6824-10",2014,8
"0037-6830-15",2015,6
"0037-6860-10",2015,5
"0037-6885-90",2012,10
"0037-7590-06",2012,3
"0037-7590-12",2012,3
"0037-8110-06",2011,7
"0037-8120-06",2011,7
"0037-8130-06",2011,7
"0037-8140-06",2011,7
"0037-9001-05",2008,12
"0039-0060-13",1966,7
"0039-0060-50",1966,7
"0039-0060-70",1966,7
"0039-0066-05",1966,7
"0039-0066-50",1966,7
"0039-0067-10",1966,7
"0039-0067-70",1966,7
"0041-0241-22",2000,5
"0041-0340-06",2000,5
"0041-0341-06",2000,5
"0041-0342-06",2000,5
"0041-0345-06",2000,5
"0041-0346-06",2000,5
"0041-0347-06",2000,5
"0041-0348-06",2000,5
"0041-1420-16",2005,10
"0041-1421-16",2005,10
"0046-0749-05",1956,12
"0046-0872-04",1978,11
"0046-0872-21",1978,11
"0046-1065-05",1959,12
"0046-1100-51",2006,1
"0046-1100-81",2006,1
"0046-1100-91",2006,1
"0046-1101-81",2006,1
"0046-1102-51",2006,1
"0046-1102-81",2006,1
"0046-1102-91",2006,1
"0046-1103-81",2006,1
"0046-1104-51",2004,9
"0046-1104-81",2004,9
"0046-1104-91",2004,9
"0046-1105-11",2009,9
"0046-1106-11",2009,9
"0046-1107-11",2009,9
"0046-1108-11",2012,12
"0046-2575-12",2012,3
"0049-0013-83",1991,11
"0049-0014-83",1991,11
"0049-0022-83",1991,11
"0049-0023-83",1991,11
"0049-0024-28",1991,11
"0049-0052-60",2013,11
"0049-0052-80",2013,11
"0049-0054-60",2013,11
"0049-0054-80",2013,11
"0049-0056-60",2013,11
"0049-0056-80",2013,11
"0049-0058-60",2013,11
"0049-0058-80",2013,11
"0049-0114-28",2006,2
"0049-0116-28",2006,2
"0049-0174-02",2013,5
"0049-0174-03",2013,5
"0049-0178-07",2013,5
"0049-0178-08",2013,5
"0049-1203-10",2017,7
"0049-2100-66",1997,4
"0049-2100-82",1997,4
"0049-2110-66",1997,4
"0049-2110-82",1997,4
"0049-2140-66",1997,4
"0049-2330-45",2002,12
"0049-2340-05",2002,12
"0049-2340-45",2002,12
"0049-2710-30",2005,2
"0049-2720-30",2005,2
"0049-2750-41",1990,11
"0049-2750-66",1990,11
"0049-2760-41",1990,11
"0049-2760-66",1990,11
"0049-2770-41",1990,11
"0049-2770-66",1990,11
"0049-2780-41",1990,11
"0049-2780-66",1990,11
"0049-3160-44",2003,3
"0049-3170-30",2003,3
"0049-3180-30",2003,3
"0049-3190-01",2002,5
"0049-3190-28",2003,3
"0049-3190-38",2012,10
"0049-3410-30",1990,1
"0049-3420-30",1990,1
"0049-3420-41",1990,1
"0049-3430-30",1990,1
"0049-3430-41",1990,1
"0049-3440-19",1993,12
"0049-3450-19",1993,12
"0049-3500-79",1990,1
"0049-3920-83",2003,12
"0049-3960-41",2001,2
"0049-3960-60",2001,2
"0049-3970-41",2001,2
"0049-3970-60",2001,2
"0049-3980-41",2001,2
"0049-3980-60",2001,2
"0049-3990-41",2001,2
"0049-3990-60",2001,2
"0049-4110-66",1984,5
"0049-4120-66",1984,5
"0049-4190-01",2012,10
"0049-4900-30",1992,2
"0049-4900-41",1992,2
"0049-4900-66",1992,2
"0049-4900-73",1992,2
"0049-4900-94",1992,2
"0049-4910-30",1992,2
"0049-4910-41",1992,2
"0049-4910-66",1992,2
"0049-4910-73",1992,2
"0049-4910-94",1992,2
"0049-4940-23",1992,2
"0049-4950-01",2017,1
"0049-4960-30",1992,2
"0049-4960-50",1992,2
"0051-8462-30",2011,4
"0051-8462-31",2011,4
"0051-8462-33",2011,4
"0052-0105-30",1996,6
"0052-0106-30",2001,1
"0052-0107-30",1996,6
"0052-0108-30",2001,1
"0052-0109-30",1997,3
"0052-0110-30",2001,1
"0052-0118-06",2009,8
"0052-0118-82",2009,8
"0052-0118-90",2009,8
"0052-0119-06",2009,8
"0052-0119-82",2009,8
"0052-0119-90",2009,8
"0052-0261-08",2010,6
"0052-0273-03",2001,10
"0052-0273-05",2017,8
"0052-0273-85",2001,10
"0052-0274-01",2006,7
"0052-0274-80",2006,7
"0052-0301-51",1999,7
"0052-0301-81",1999,7
"0052-0313-01",2004,3
"0052-0313-81",2004,3
"0052-0315-10",1976,10
"0052-0316-01",2004,3
"0052-0316-81",2004,3
"0052-0326-01",2004,3
"0052-0450-15",1994,3
"0052-0602-02",1990,8
"0052-0603-02",1989,6
"0052-2139-02",2010,6
"0052-2139-03",2010,6
"0052-2139-04",2010,6
"0052-2142-02",2010,6
"0052-2142-03",2010,6
"0052-2142-04",2010,6
"0052-4330-01",2013,9
"0053-6232-02",1992,8
"0053-6233-02",1992,8
"0053-7201-02",2003,7
"0053-7631-02",1990,5
"0053-7632-02",1990,5
"0053-7633-02",1990,5
"0053-7634-02",2004,3
"0053-8131-02",2000,8
"0053-8132-02",2000,8
"0053-8133-02",2000,8
"0053-8134-02",2008,1
"0053-8135-02",2009,7
"0054-0002-85",2004,7
"0054-0003-85",2004,7
"0054-0007-13",2006,3
"0054-0007-25",2006,3
"0054-0010-20",2003,1
"0054-0010-21",2003,1
"0054-0010-25",2003,1
"0054-0011-20",2003,1
"0054-0011-21",2003,1
"0054-0011-25",2003,1
"0054-0012-20",2003,1
"0054-0012-21",2003,1
"0054-0012-25",2003,1
"0054-0017-20",2003,2
"0054-0017-25",2003,2
"0054-0017-29",2003,2
"0054-0018-20",2003,2
"0054-0018-25",2003,2
"0054-0018-29",2003,2
"0054-0019-20",2003,3
"0054-0019-25",2003,3
"0054-0020-25",2004,1
"0054-0021-25",2004,10
"0054-0021-29",2004,10
"0054-0025-11",2004,10
"0054-0028-21",2005,5
"0054-0036-21",2004,11
"0054-0037-21",2004,5
"0054-0044-21",2005,5
"0054-0044-29",2005,5
"0054-0045-44",2003,11
"0054-0046-41",2003,11
"0054-0057-46",2004,8
"0054-0062-58",2004,5
"0054-0063-44",2009,7
"0054-0064-47",2006,12
"0054-0077-25",2005,3
"0054-0077-29",2005,3
"0054-0079-28",2007,12
"0054-0080-13",2011,4
"0054-0084-25",2008,6
"0054-0085-25",2008,6
"0054-0088-13",2008,2
"0054-0088-26",2008,2
"0054-0097-20",2007,10
"0054-0097-25",2007,10
"0054-0098-20",2007,10
"0054-0098-25",2007,10
"0054-0099-20",2007,10
"0054-0099-25",2007,10
"0054-0100-22",2007,7
"0054-0101-20",2007,7
"0054-0101-22",2007,7
"0054-0101-28",2007,7
"0054-0102-20",2007,7
"0054-0102-22",2007,7
"0054-0102-28",2007,7
"0054-0106-25",2008,6
"0054-0107-20",2008,6
"0054-0107-25",2008,6
"0054-0107-29",2008,6
"0054-0108-20",2008,6
"0054-0108-25",2008,6
"0054-0108-29",2008,6
"0054-0109-25",2008,6
"0054-0109-29",2008,6
"0054-0110-25",2009,11
"0054-0111-25",2009,11
"0054-0112-25",2009,11
"0054-0114-13",2010,5
"0054-0114-27",2010,5
"0054-0115-13",2010,5
"0054-0115-27",2010,5
"0054-0116-25",2008,5
"0054-0117-25",2008,5
"0054-0118-25",2008,5
"0054-0119-25",2008,5
"0054-0120-25",2008,5
"0054-0121-25",2008,5
"0054-0122-25",2008,5
"0054-0123-22",2010,10
"0054-0124-22",2010,10
"0054-0125-22",2010,10
"0054-0126-22",2010,10
"0054-0127-22",2010,10
"0054-0137-49",2009,8
"0054-0140-25",2008,5
"0054-0141-20",2008,5
"0054-0141-25",2008,5
"0054-0142-25",2008,5
"0054-0143-07",2008,11
"0054-0143-08",2007,12
"0054-0163-25",2008,7
"0054-0163-29",2008,7
"0054-0166-25",2008,7
"0054-0166-29",2008,7
"0054-0176-13",2009,10
"0054-0177-13",2009,10
"0054-0188-13",2014,6
"0054-0189-13",2014,6
"0054-0196-13",2011,1
"0054-0197-13",2011,1
"0054-0198-13",2011,1
"0054-0199-59",2012,10
"0054-0210-25",2008,9
"0054-0211-25",2008,9
"0054-0220-20",2012,3
"0054-0220-25",2012,3
"0054-0220-31",2012,3
"0054-0221-20",2012,3
"0054-0221-25",2012,3
"0054-0222-20",2012,3
"0054-0222-25",2012,3
"0054-0223-20",2012,3
"0054-0223-21",2012,3
"0054-0224-63",2009,1
"0054-0228-49",2001,11
"0054-0229-20",2013,3
"0054-0229-31",2012,3
"0054-0230-20",2012,3
"0054-0230-25",2012,3
"0054-0235-24",2008,3
"0054-0235-25",2008,3
"0054-0236-24",2008,3
"0054-0236-25",2008,3
"0054-0237-41",2014,9
"0054-0237-49",2008,3
"0054-0237-63",2008,3
"0054-0238-49",2008,3
"0054-0238-63",2008,3
"0054-0243-24",2009,7
"0054-0244-24",2009,7
"0054-0244-25",2009,7
"0054-0245-25",2009,7
"0054-0250-13",2012,10
"0054-0250-22",2012,10
"0054-0251-13",2012,10
"0054-0251-22",2012,10
"0054-0251-29",2012,10
"0054-0252-13",2012,10
"0054-0252-22",2012,10
"0054-0252-29",2012,10
"0054-0254-13",2012,10
"0054-0254-22",2012,10
"0054-0255-13",2012,10
"0054-0255-22",2012,10
"0054-0259-13",2012,8
"0054-0259-22",2012,8
"0054-0264-24",2009,7
"0054-0264-25",2009,7
"0054-0265-25",2009,7
"0054-0269-13",2011,6
"0054-0271-21",2016,7
"0054-0272-23",2016,7
"0054-0273-13",2010,4
"0054-0274-13",2010,4
"0054-0275-13",2010,4
"0054-0276-13",2010,4
"0054-0283-25",2010,9
"0054-0284-25",2010,9
"0054-0288-13",2012,8
"0054-0288-22",2012,8
"0054-0289-13",2012,8
"0054-0289-22",2012,8
"0054-0290-13",2014,4
"0054-0291-25",2014,4
"0054-0292-25",2014,4
"0054-0293-99",2014,10
"0054-0295-13",2015,5
"0054-0296-13",2015,5
"0054-0296-25",2015,5
"0054-0319-50",2015,6
"0054-0334-25",2013,7
"0054-0338-19",2014,2
"0054-0339-19",2014,2
"0054-0347-16",2012,4
"0054-0348-07",2012,4
"0054-0348-21",2012,4
"0054-0349-25",2015,8
"0054-0356-13",2014,11
"0054-0356-25",2014,11
"0054-0357-13",2014,11
"0054-0357-25",2014,11
"0054-0379-50",2013,6
"0054-0379-51",2013,6
"0054-0379-55",2013,6
"0054-0379-63",2013,6
"0054-0382-25",2013,9
"0054-0383-25",2013,9
"0054-0386-63",2012,3
"0054-0388-19",2014,2
"0054-0389-25",2016,12
"0054-0390-41",2014,9
"0054-0390-63",2014,9
"0054-0391-68",1988,4
"0054-0392-68",1988,4
"0054-0393-44",2014,9
"0054-0395-13",2013,8
"0054-0395-22",2013,8
"0054-0400-13",2017,3
"0054-0400-22",2017,3
"0054-0401-13",2017,3
"0054-0401-22",2017,3
"0054-0404-41",2011,5
"0054-0404-44",2010,1
"0054-0404-50",2010,1
"0054-0415-25",2017,2
"0054-0415-29",2017,2
"0054-0427-20",2017,10
"0054-0427-25",2017,10
"0054-0428-20",2017,10
"0054-0428-25",2017,10
"0054-0434-25",2012,2
"0054-0435-25",2012,2
"0054-0436-25",2012,2
"0054-0450-58",2012,5
"0054-0459-21",2012,5
"0054-0517-41",2015,8
"0054-0517-44",2015,8
"0054-0517-50",2015,8
"0054-0542-18",2014,1
"0054-0543-18",2014,1
"0054-0544-18",2014,1
"0054-0545-18",2014,2
"0054-0546-18",2014,2
"0054-0547-18",2014,2
"0054-0548-44",2015,6
"0054-0551-24",1991,2
"0054-0551-25",1991,2
"0054-0551-29",1991,2
"0054-0575-21",2015,6
"0054-0603-13",2017,8
"0054-2526-25",1987,1
"0054-2527-25",1980,11
"0054-2527-31",1980,11
"0054-2531-25",1987,1
"0054-3068-44",1993,10
"0054-3090-36",2002,3
"0054-3117-63",2004,11
"0054-3120-41",2003,7
"0054-3176-44",1983,9
"0054-3177-57",2007,11
"0054-3177-63",1983,9
"0054-3185-44",1987,4
"0054-3188-63",1987,4
"0054-3194-46",1982,5
"0054-3270-99",2006,2
"0054-3294-46",1988,7
"0054-3294-50",1988,7
"0054-3298-63",1987,4
"0054-3486-63",1992,5
"0054-3500-49",1985,4
"0054-3505-47",1985,4
"0054-3527-63",1980,12
"0054-3532-44",1991,6
"0054-3542-58",2002,2
"0054-3545-63",1985,1
"0054-3553-44",1988,9
"0054-3555-63",1981,5
"0054-3556-63",1982,8
"0054-3566-99",2002,4
"0054-3567-49",2001,3
"0054-3567-61",2001,3
"0054-3721-44",1985,2
"0054-3722-50",1996,12
"0054-3722-63",1984,11
"0054-3727-63",1987,5
"0054-3730-63",1987,5
"0054-4120-25",2004,11
"0054-4146-22",2004,7
"0054-4146-23",2004,7
"0054-4179-25",1975,7
"0054-4180-25",1975,6
"0054-4181-25",1983,9
"0054-4182-25",1975,5
"0054-4182-31",2006,7
"0054-4183-25",1982,8
"0054-4184-25",1978,7
"0054-4186-25",1983,9
"0054-4218-25",1947,8
"0054-4219-25",1947,8
"0054-4297-25",1983,11
"0054-4297-31",1983,11
"0054-4299-25",1983,11
"0054-4299-31",1983,11
"0054-4301-25",1991,3
"0054-4301-29",1991,3
"0054-4496-13",1993,2
"0054-4496-25",1993,2
"0054-4497-05",1993,2
"0054-4497-10",1993,2
"0054-4498-10",1993,2
"0054-4499-11",1993,2
"0054-4527-25",1982,1
"0054-4527-31",1982,1
"0054-4538-25",1973,3
"0054-4550-15",1994,8
"0054-4550-25",1994,8
"0054-4570-25",1947,8
"0054-4571-25",1947,8
"0054-4581-11",2004,2
"0054-4581-27",2004,2
"0054-4595-25",1997,3
"0054-4596-25",1997,3
"0054-4603-25",1995,9
"0054-4604-25",1995,9
"0054-4721-25",1981,12
"0054-4728-25",1972,4
"0054-4728-31",1972,4
"0054-4741-25",1982,4
"0054-4741-31",1982,4
"0054-4742-25",1982,4
"0054-8120-25",2004,11
"0054-8146-22",2004,7
"0054-8174-25",1983,9
"0054-8175-25",1978,7
"0054-8176-25",1982,8
"0054-8179-25",1975,7
"0054-8180-25",1975,6
"0054-8181-25",1975,5
"0054-8183-25",1983,9
"0054-8297-25",1983,11
"0054-8299-25",1983,11
"0054-8301-25",1991,3
"0054-8496-19",1993,2
"0054-8526-25",1987,1
"0054-8527-25",1980,11
"0054-8528-25",1982,6
"0054-8531-25",1987,1
"0054-8550-25",1994,8
"0054-8553-24",1947,8
"0054-8554-24",1947,8
"0054-8595-11",1997,3
"0054-8603-25",1995,9
"0054-8604-25",1995,9
"0054-8724-25",1972,4
"0054-8739-25",1982,4
"0054-8740-25",1982,4
"0056-0168-01",2009,1
"0056-0169-01",2009,1
"0056-0170-01",2009,1
"0056-0172-01",2009,1
"0056-0173-01",2009,1
"0056-0174-01",2009,1
"0056-0176-01",2009,1
"0056-0188-01",2009,1
"0056-0189-01",2009,1
"0056-0470-30",1998,9
"0056-0474-92",1998,9
"0056-0510-30",2002,1
"0064-1050-04",2002,4
"0064-1080-59",2006,1
"0065-0002-03",2005,9
"0065-0023-15",1974,4
"0065-0085-15",1994,6
"0065-0085-38",1994,6
"0065-0085-42",1994,6
"0065-0085-52",1994,6
"0065-0092-65",1972,9
"0065-0096-05",1992,2
"0065-0246-10",1996,1
"0065-0246-15",1996,1
"0065-0260-02",2006,10
"0065-0260-05",2006,10
"0065-0260-25",2006,10
"0065-0271-05",1997,2
"0065-0272-11",2007,2
"0065-0272-25",2007,2
"0065-0275-10",1998,4
"0065-0275-15",1998,4
"0065-0275-25",1998,4
"0065-0303-55",2016,12
"0065-0325-05",1998,2
"0065-0332-08",2008,4
"0065-0332-30",2008,4
"0065-0345-10",1993,9
"0065-0355-03",1959,4
"0065-0359-02",1958,6
"0065-0359-05",1958,6
"0065-0395-15",1975,10
"0065-0396-02",1975,10
"0065-0396-05",1975,10
"0065-0396-15",1975,10
"0065-0397-02",1975,10
"0065-0397-05",1975,10
"0065-0397-15",1975,10
"0065-0411-30",2000,4
"0065-0416-22",1990,11
"0065-0416-25",1990,11
"0065-0418-80",2016,3
"0065-0418-81",2016,3
"0065-0419-18",2000,10
"0065-0426-22",2003,1
"0065-0426-36",2016,3
"0065-0426-37",2016,3
"0065-0429-15",2003,3
"0065-0429-21",2004,2
"0065-0429-30",2003,2
"0065-0429-67",2008,7
"0065-0431-04",2009,8
"0065-0431-33",2015,10
"0065-0454-07",2011,2
"0065-0474-01",2012,12
"0065-0474-02",2012,12
"0065-0481-10",2018,1
"0065-0481-11",2018,1
"0065-0509-35",2008,6
"0065-0530-01",1990,9
"0065-0530-04",1990,9
"0065-0543-01",2007,11
"0065-0627-03",1995,9
"0065-0627-07",1995,9
"0065-0631-36",1972,1
"0065-0638-25",2007,11
"0065-0638-27",2007,11
"0065-0643-05",1981,3
"0065-0644-35",1981,6
"0065-0645-15",1980,12
"0065-0647-05",1988,9
"0065-0647-10",1988,9
"0065-0647-25",1988,9
"0065-0648-08",1988,10
"0065-0648-35",1988,10
"0065-0652-01",2010,9
"0065-0652-05",2010,9
"0065-0654-35",1998,6
"0065-0656-05",1991,1
"0065-0656-10",1991,1
"0065-0656-25",1991,1
"0065-0660-10",1988,5
"0065-0665-05",1993,10
"0065-0665-10",1993,10
"0065-0741-12",1969,3
"0065-0741-14",2016,10
"0065-0795-15",1969,3
"0065-0795-25",1969,3
"0065-0795-30",1969,3
"0065-0795-50",1969,3
"0065-1431-01",2014,10
"0065-1431-21",2014,10
"0065-1431-31",2014,10
"0065-1431-80",2014,10
"0065-1431-88",2016,3
"0065-1432-01",2009,7
"0065-1432-02",2009,7
"0065-1432-03",2009,7
"0065-1432-04",2009,7
"0065-1432-05",2009,7
"0065-1432-06",2009,7
"0065-1433-02",2010,7
"0065-1433-07",2010,7
"0065-1433-11",2010,7
"0065-1500-04",2016,3
"0065-1502-10",2017,10
"0065-1750-07",2012,12
"0065-1750-08",2012,12
"0065-1750-14",2012,12
"0065-1795-04",1969,3
"0065-4013-01",2003,5
"0065-4013-03",2003,5
"0065-4147-25",2013,5
"0065-4147-27",2013,5
"0065-4273-25",2015,1
"0065-4273-27",2015,1
"0065-5040-15",2017,11
"0065-5040-30",2017,11
"0065-5050-15",2003,1
"0065-5050-30",2003,1
"0065-5060-09",1990,11
"0065-5060-10",1999,11
"0065-8063-01",2017,12
"0065-8531-10",1999,3
"0065-8533-02",2003,8
"0065-8533-03",2003,8
"0065-8533-04",2003,8
"0065-9240-08",2013,5
"0067-0005-12",2010,1
"0067-0117-27",2012,1
"0067-0117-49",2012,1
"0067-0129-27",2012,1
"0067-0129-48",2012,1
"0067-2000-02",2006,9
"0067-2000-10",2006,9
"0067-2000-20",2006,9
"0067-2000-24",2006,9
"0067-2000-30",2006,9
"0067-2000-33",2006,9
"0067-2000-50",2006,9
"0067-2000-77",2006,9
"0067-2000-83",2006,9
"0067-2000-91",2006,9
"0067-2021-20",2011,9
"0067-2021-80",2011,9
"0067-2035-20",2011,9
"0067-2035-80",2011,9
"0067-2039-02",2010,2
"0067-2039-30",2010,2
"0067-2039-33",2010,2
"0067-2039-83",2010,2
"0067-2056-24",2014,9
"0067-2056-91",2014,9
"0067-2077-24",2006,12
"0067-2083-24",2010,7
"0067-2091-03",2000,2
"0067-3998-30",2005,8
"0067-3998-42",2005,8
"0067-3998-99",2005,8
"0067-3999-15",2006,12
"0067-3999-42",2006,12
"0067-4000-01",2000,5
"0067-4345-04",2007,10
"0067-4345-09",2007,10
"0067-6011-14",2007,11
"0067-6012-07",2007,11
"0067-6012-14",2007,11
"0067-6013-07",2007,11
"0067-6013-14",2007,11
"0067-6114-46",2006,2
"0067-6171-85",2005,8
"0067-6274-18",2007,9
"0067-6274-50",2007,9
"0067-6275-10",2011,9
"0067-6275-30",2011,9
"0067-6275-72",2011,9
"0067-6275-82",2011,9
"0067-6282-12",2008,3
"0067-6286-14",2009,10
"0067-6286-28",2009,10
"0067-6286-29",2009,10
"0067-6286-42",2009,10
"0067-6290-12",2008,3
"0067-6291-65",2006,12
"0067-6293-83",2009,7
"0067-6417-12",2012,10
"0067-6426-11",2014,7
"0067-7916-06",2005,5
"0067-7917-06",2012,9
"0067-7918-06",2014,7
"0067-7918-12",2014,7
"0067-8100-12",2007,7
"0067-8100-15",2017,4
"0067-8100-30",2007,7
"0067-8105-04",2012,10
"0067-8106-04",2012,10
"0067-8114-12",2007,7
"0067-8115-04",2014,7
"0067-8116-04",2013,9
"0067-8117-04",2013,9
"0067-8118-04",2014,6
"0067-8119-24",2014,6
"0067-8119-91",2014,6
"0067-8124-06",2015,7
"0067-8125-16",2015,7
"0067-8127-08",2015,7
"0067-8129-08",2015,7
"0067-8131-08",2015,7
"0067-8132-08",2017,7
"0067-8136-10",2017,6
"0067-8136-20",2016,7
"0067-8137-10",2017,6
"0067-8137-20",2016,7
"0067-8138-40",2016,7
"0067-8139-01",2016,12
"0067-8139-02",2016,12
"0067-8140-01",2017,8
"0067-8140-02",2017,8
"0067-8140-03",2017,8
"0067-8141-01",2017,7
"0067-8141-02",2017,7
"0067-8142-01",2017,7
"0067-8142-02",2017,7
"0067-8143-01",2017,7
"0067-8145-01",2017,7
"0068-0007-01",1964,11
"0068-0011-01",1964,11
"0068-0015-01",1964,11
"0068-0019-01",1964,11
"0068-0020-01",1964,11
"0068-0021-50",1964,11
"0068-0277-61",1976,9
"0068-0508-60",1971,5
"0068-0508-61",1971,5
"0068-0509-60",1975,7
"0068-0510-30",1981,7
"0068-0597-01",1989,5
"0068-0599-01",2017,2
"0068-0599-10",2017,2
"0069-0006-01",2012,2
"0069-0006-03",2012,2
"0069-0043-01",2011,7
"0069-0043-02",2011,7
"0069-0058-01",2011,7
"0069-0058-02",2011,7
"0069-0059-01",2011,7
"0069-0059-02",2011,7
"0069-0059-03",2011,7
"0069-0059-04",2011,7
"0069-0062-01",2011,7
"0069-0062-02",2011,7
"0069-0067-01",2012,8
"0069-0075-01",2012,8
"0069-0076-01",2011,9
"0069-0078-01",2011,9
"0069-0079-01",2011,9
"0069-0081-01",2012,4
"0069-0084-07",2012,4
"0069-0086-18",2011,7
"0069-0088-02",2011,5
"0069-0091-03",2011,5
"0069-0093-03",2011,5
"0069-0094-02",2011,5
"0069-0104-04",2012,8
"0069-0105-03",2011,5
"0069-0106-01",2012,5
"0069-0107-01",2011,5
"0069-0108-05",2011,5
"0069-0109-01",2011,5
"0069-0113-02",2011,5
"0069-0121-02",2011,5
"0069-0122-01",1958,2
"0069-0125-02",2011,5
"0069-0126-02",2011,5
"0069-0135-01",2012,9
"0069-0136-01",2012,9
"0069-0137-01",2013,3
"0069-0137-03",2013,3
"0069-0141-01",2011,5
"0069-0145-01",2012,1
"0069-0146-02",2012,3
"0069-0147-02",2012,3
"0069-0148-01",2012,3
"0069-0149-01",2012,3
"0069-0151-11",2012,1
"0069-0152-02",2011,12
"0069-0153-02",2011,12
"0069-0154-01",2011,12
"0069-0155-01",2012,1
"0069-0181-02",2012,3
"0069-0186-01",2011,5
"0069-0187-21",2015,2
"0069-0188-21",2015,2
"0069-0189-21",2015,2
"0069-0193-01",2017,10
"0069-0195-02",2015,4
"0069-0196-02",2015,4
"0069-0201-01",2011,10
"0069-0204-10",2012,3
"0069-0206-02",2015,4
"0069-0217-02",2015,4
"0069-0220-02",2015,4
"0069-0223-02",2015,4
"0069-0228-02",2015,4
"0069-0232-01",2015,4
"0069-0242-30",2008,10
"0069-0244-30",2008,10
"0069-0301-02",2011,5
"0069-0302-02",2011,5
"0069-0338-01",2009,11
"0069-0400-10",1997,1
"0069-0468-56",2006,5
"0069-0469-03",2006,5
"0069-0469-12",2006,5
"0069-0469-56",2006,5
"0069-0471-01",2006,5
"0069-0471-02",2006,5
"0069-0471-03",2006,5
"0069-0501-14",2016,3
"0069-0501-30",2016,3
"0069-0550-38",2006,1
"0069-0700-12",2009,5
"0069-0770-38",2006,1
"0069-0807-60",2007,8
"0069-0808-60",2007,8
"0069-0809-01",2016,11
"0069-0830-38",2014,7
"0069-0950-50",1967,12
"0069-0970-65",1967,12
"0069-0971-93",1974,9
